mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_l2_regularization,param_learning_rate,param_max_iter,param_max_leaf_nodes,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
12.541677077611288,0.6936803322555892,0.4071916739145915,0.03127583214969237,10.0,0.07105175055089741,247,34,"OrderedDict([('l2_regularization', 10.0), ('learning_rate', 0.07105175055089741), ('max_iter', 247), ('max_leaf_nodes', 34)])",0.8560483037005523,0.859918757239775,0.8449203039627469,0.853629121634358,0.006357553595414177,2
11.618202765782675,0.41111223860210416,0.36528555552164715,0.01665620908055255,0.015215084432987705,0.04691795866089894,263,64,"OrderedDict([('l2_regularization', 0.015215084432987705), ('learning_rate', 0.04691795866089894), ('max_iter', 263), ('max_leaf_nodes', 64)])",0.8386661591779313,0.8388031890004963,0.8251056836829354,0.8341916772871211,0.00642501123861766,11
7.354352315266927,0.10143439849956173,0.211135466893514,0.0066801080881652075,0.00125651677346678,0.06431972354913681,218,15,"OrderedDict([('l2_regularization', 0.00125651677346678), ('learning_rate', 0.06431972354913681), ('max_iter', 218), ('max_leaf_nodes', 15)])",0.8501188640326008,0.8512666116712447,0.8385551711438914,0.8466468822825789,0.005740857835113346,4
3.851837952931722,0.09906212530749785,0.12375020980834961,0.002457609330505906,0.07075261697174541,0.022362891628748705,111,17,"OrderedDict([('l2_regularization', 0.07075261697174541), ('learning_rate', 0.022362891628748705), ('max_iter', 111), ('max_leaf_nodes', 17)])",0.8023068587259884,0.7990800718138502,0.7899604585462311,0.7971157963620232,0.0052282682211012175,18
7.734031677246094,0.35842630052449015,0.20303034782409668,0.010337124055353608,0.032586513303949564,0.08367194129114369,237,64,"OrderedDict([('l2_regularization', 0.032586513303949564), ('learning_rate', 0.08367194129114369), ('max_iter', 237), ('max_leaf_nodes', 64)])",0.8286193370508981,0.8267687463481651,0.8124889897452825,0.8226256910481151,0.007207436273941818,13
9.732085466384888,0.07591586745474427,0.352866252263387,0.009105455405480484,10.0,0.026515437127072432,294,17,"OrderedDict([('l2_regularization', 10.0), ('learning_rate', 0.026515437127072432), ('max_iter', 294), ('max_leaf_nodes', 17)])",0.8458872572881386,0.8398091884295714,0.8320158425632483,0.8392374294269861,0.005677394818356611,8
11.661741495132446,0.8408719756483729,0.33302990595499676,0.005548975427871112,1e-06,0.04162989156808703,240,33,"OrderedDict([('l2_regularization', 1e-06), ('learning_rate', 0.04162989156808703), ('max_iter', 240), ('max_leaf_nodes', 33)])",0.846970520304399,0.8512970845873102,0.8394535095131554,0.8459070381349548,0.00489324795868956,5
28.93903414408366,0.36943677214044185,0.8618422349294027,0.04258763882715217,10.0,0.01,300,64,"OrderedDict([('l2_regularization', 10.0), ('learning_rate', 0.01), ('max_iter', 300), ('max_leaf_nodes', 64)])",0.8217851466749919,0.8263012328358842,0.8052024892869606,0.8177629562659456,0.009070933674867937,14
6.388386249542236,0.1365291079274666,0.20281004905700684,0.008503603379671206,10.0,0.07536593442374637,262,15,"OrderedDict([('l2_regularization', 10.0), ('learning_rate', 0.07536593442374637), ('max_iter', 262), ('max_leaf_nodes', 15)])",0.8538973090252518,0.8596494159816487,0.8559566388366794,0.8565011212811933,0.002379639952982396,1
6.81377100944519,0.0016845590191636205,0.2319943110148112,0.003001033827237869,10.0,0.04716698620678593,247,20,"OrderedDict([('l2_regularization', 10.0), ('learning_rate', 0.04716698620678593), ('max_iter', 247), ('max_leaf_nodes', 20)])",0.8538198488386083,0.8532343756512357,0.8430076935477299,0.8500206393458579,0.004964658517219145,3
