component_number,explained_variance_ratio,explained_variance_percent,cumulative_variance_ratio,cumulative_variance_percent
272,0.0005179456107122705,0.05179456107122705,0.8552869036710556,85.52869036710557
273,0.000516364866484324,0.0516364866484324,0.85580326853754,85.580326853754
274,0.0005154099497647823,0.05154099497647823,0.8563186784873047,85.63186784873047
275,0.0005138137507652662,0.05138137507652662,0.85683249223807,85.683249223807
276,0.0005104867238030254,0.05104867238030254,0.8573429789618731,85.7342978961873
277,0.0005096240304324159,0.05096240304324159,0.8578526029923055,85.78526029923054
278,0.0005084221321238849,0.050842213212388486,0.8583610251244294,85.83610251244293
279,0.0005076201249573179,0.05076201249573179,0.8588686452493867,85.88686452493867
280,0.0005046921399264535,0.050469213992645354,0.8593733373893131,85.93733373893131
281,0.0005012336044095149,0.05012336044095149,0.8598745709937227,85.98745709937226
282,0.0004996694706492658,0.049966947064926576,0.8603742404643719,86.0374240464372
283,0.0004992937192185506,0.049929371921855065,0.8608735341835905,86.08735341835904
284,0.0004979180438751484,0.04979180438751484,0.8613714522274656,86.13714522274655
285,0.0004965321104396135,0.049653211043961344,0.8618679843379052,86.18679843379053
286,0.0004960757003909144,0.04960757003909144,0.8623640600382961,86.23640600382961
287,0.0004940314781264604,0.04940314781264604,0.8628580915164226,86.28580915164225
288,0.0004921562373521017,0.04921562373521017,0.8633502477537747,86.33502477537746
289,0.0004911234722323734,0.049112347223237346,0.863841371226007,86.3841371226007
290,0.000488479397261783,0.048847939726178305,0.8643298506232688,86.43298506232688
291,0.0004869453258713448,0.04869453258713448,0.8648167959491402,86.48167959491401
292,0.00048643754363503704,0.048643754363503704,0.8653032334927753,86.53032334927752
293,0.00048439001351814127,0.04843900135181413,0.8657876235062935,86.57876235062935
294,0.0004836607819343971,0.04836607819343971,0.8662712842882279,86.62712842882279
295,0.00048220686853495993,0.048220686853495995,0.8667534911567628,86.67534911567628
296,0.00048057005611139004,0.04805700561113901,0.8672340612128742,86.72340612128741
297,0.00047918392353117715,0.04791839235311771,0.8677132451364054,86.77132451364054
298,0.00047872455854071404,0.047872455854071405,0.868191969694946,86.81919696949461
299,0.0004774920141385251,0.047749201413852506,0.8686694617090845,86.86694617090845
300,0.0004743735394943289,0.047437353949432895,0.8691438352485789,86.91438352485788
301,0.0004731684920551921,0.04731684920551921,0.869617003740634,86.9617003740634
302,0.00047258204715775457,0.04725820471577546,0.8700895857877917,87.00895857877917
303,0.00047163313477590485,0.047163313477590486,0.8705612189225677,87.05612189225677
304,0.00046979053620539973,0.04697905362053997,0.8710310094587731,87.10310094587732
305,0.00046757273468643574,0.04675727346864358,0.8714985821934595,87.14985821934596
306,0.00046703548405135285,0.046703548405135284,0.8719656176775109,87.19656176775109
307,0.00046636350101493334,0.046636350101493335,0.8724319811785258,87.24319811785259
308,0.0004635695899388953,0.04635695899388953,0.8728955507684647,87.28955507684647
309,0.00046313867165537025,0.04631386716553702,0.8733586894401201,87.335868944012
310,0.0004616716078654019,0.04616716078654019,0.8738203610479854,87.38203610479854
311,0.00046009282424166553,0.046009282424166555,0.8742804538722271,87.42804538722271
312,0.000458633064303156,0.0458633064303156,0.8747390869365302,87.47390869365303
313,0.00045706536393393164,0.045706536393393164,0.8751961523004642,87.51961523004643
314,0.00045543283450993937,0.045543283450993934,0.8756515851349742,87.56515851349742
315,0.0004527731384239464,0.04527731384239464,0.8761043582733982,87.61043582733981
316,0.0004525260262713293,0.04525260262713293,0.8765568842996695,87.65568842996694
317,0.0004511981814997196,0.04511981814997196,0.8770080824811692,87.70080824811693
318,0.00044948969069341036,0.04494896906934104,0.8774575721718626,87.74575721718627
319,0.00044821211734557626,0.04482121173455762,0.8779057842892082,87.79057842892082
320,0.00044738178877524017,0.044738178877524015,0.8783531660779834,87.83531660779835
321,0.00044693043593862754,0.04469304359386275,0.878800096513922,87.8800096513922
322,0.00044504081508855867,0.04450408150885587,0.8792451373290106,87.92451373290106
323,0.0004435061989251681,0.04435061989251681,0.8796886435279357,87.96886435279357
324,0.000442924271504252,0.0442924271504252,0.88013156779944,88.013156779944
325,0.0004410070342240051,0.04410070342240051,0.880572574833664,88.0572574833664
326,0.00043914747176136725,0.04391474717613673,0.8810117223054253,88.10117223054253
327,0.0004388175045226588,0.04388175045226588,0.881450539809948,88.1450539809948
328,0.00043735238822186596,0.0437352388221866,0.8818878921981699,88.18878921981698
329,0.00043688611952934523,0.043688611952934525,0.8823247783176992,88.23247783176991
330,0.0004361039893054899,0.04361039893054899,0.8827608823070047,88.27608823070047
331,0.0004332883522225894,0.04332883522225894,0.8831941706592272,88.31941706592272
332,0.0004319086772853133,0.043190867728531326,0.8836260793365125,88.36260793365125
333,0.000431383930337494,0.043138393033749396,0.88405746326685,88.40574632668499
334,0.00043103628019469675,0.043103628019469674,0.8844884995470447,88.44884995470447
335,0.0004296565599078544,0.04296565599078544,0.8849181561069526,88.49181561069526
336,0.0004272223413237057,0.04272223413237057,0.8853453784482763,88.53453784482764
337,0.0004261284345399008,0.04261284345399008,0.8857715068828163,88.57715068828162
338,0.00042518939052100233,0.04251893905210023,0.8861966962733373,88.61966962733374
339,0.00042283646485679173,0.04228364648567917,0.886619532738194,88.6619532738194
340,0.0004216736218457166,0.042167362184571656,0.8870412063600398,88.70412063600398
341,0.000419641216985369,0.0419641216985369,0.8874608475770251,88.74608475770252
342,0.00041891734407489015,0.041891734407489015,0.8878797649211,88.78797649211
343,0.00041869890592899985,0.041869890592899986,0.888298463827029,88.8298463827029
344,0.00041746553612453897,0.0417465536124539,0.8887159293631536,88.87159293631535
345,0.0004165389446474367,0.04165389446474367,0.889132468307801,88.9132468307801
346,0.00041523602173127914,0.041523602173127915,0.8895477043295323,88.95477043295324
347,0.00041334822832134703,0.0413348228321347,0.8899610525578537,88.99610525578538
348,0.00041216072720111444,0.04121607272011144,0.8903732132850548,89.03732132850548
349,0.00041118226417681986,0.04111822641768199,0.8907843955492316,89.07843955492316
350,0.0004100055170662548,0.04100055170662548,0.8911944010662979,89.11944010662978
351,0.00040884957007127336,0.04088495700712734,0.8916032506363691,89.16032506363692
352,0.00040743303786951266,0.04074330378695126,0.8920106836742386,89.20106836742386
353,0.00040618831616051165,0.04061883161605116,0.8924168719903991,89.24168719903992
354,0.000405825777325446,0.040582577732544596,0.8928226977677245,89.28226977677245
355,0.0004051792295136391,0.04051792295136391,0.8932278769972382,89.32278769972382
356,0.0004036063513768256,0.040360635137682566,0.893631483348615,89.36314833486149
357,0.0004026797711468923,0.04026797711468923,0.8940341631197619,89.40341631197619
358,0.0004022327495527544,0.040223274955275445,0.8944363958693147,89.44363958693147
359,0.0004006375530849145,0.04006375530849145,0.8948370334223996,89.48370334223996
360,0.000398651054981338,0.039865105498133796,0.895235684477381,89.5235684477381
361,0.0003983410702517941,0.03983410702517941,0.8956340255476328,89.56340255476329
362,0.0003971131830283583,0.03971131830283583,0.8960311387306612,89.60311387306612
363,0.00039530021895930426,0.039530021895930426,0.8964264389496205,89.64264389496205
364,0.00039491917413870273,0.03949191741387027,0.8968213581237592,89.68213581237592
365,0.00039354818573598363,0.03935481857359836,0.8972149063094952,89.72149063094952
366,0.00039309880885146886,0.039309880885146885,0.8976080051183467,89.76080051183467
367,0.0003924468552226368,0.03924468552226368,0.8980004519735694,89.80004519735694
368,0.00039139908135773463,0.03913990813577346,0.8983918510549271,89.83918510549272
369,0.00039006335831226957,0.03900633583122696,0.8987819144132394,89.87819144132393
370,0.00038956696551004186,0.038956696551004186,0.8991714813787495,89.91714813787495
371,0.00038895619387987394,0.03889561938798739,0.8995604375726294,89.95604375726293
372,0.0003870331872209152,0.03870331872209152,0.8999474707598503,89.99474707598503
373,0.0003867014776704033,0.03867014776704033,0.9003341722375207,90.03341722375207
374,0.00038509442936196015,0.038509442936196014,0.9007192666668826,90.07192666668826
375,0.00038418563889213857,0.03841856388921386,0.9011034523057747,90.11034523057747
376,0.0003831077850062103,0.03831077850062103,0.9014865600907809,90.14865600907808
377,0.0003820875945467392,0.03820875945467392,0.9018686476853276,90.18686476853276
378,0.0003810883876511696,0.03810883876511696,0.9022497360729788,90.22497360729787
379,0.00038050090976217475,0.03805009097621748,0.9026302369827409,90.2630236982741
380,0.0003786031823423526,0.03786031823423526,0.9030088401650833,90.30088401650833
381,0.00037783558097661006,0.037783558097661006,0.9033866757460599,90.33866757460599
382,0.00037696176201864814,0.037696176201864814,0.9037636375080785,90.37636375080785
383,0.0003759737164439773,0.037597371644397734,0.9041396112245225,90.41396112245225
384,0.00037308305216939605,0.037308305216939605,0.9045126942766919,90.45126942766919
385,0.0003723267051221861,0.03723267051221861,0.9048850209818141,90.48850209818141
386,0.00037190133239416753,0.03719013323941675,0.9052569223142083,90.52569223142083
387,0.00037105565910525834,0.037105565910525835,0.9056279779733135,90.56279779733136
388,0.00036914907506660824,0.03691490750666082,0.9059971270483801,90.59971270483801
389,0.0003688146999843787,0.03688146999843787,0.9063659417483645,90.63659417483645
390,0.000368295877883099,0.0368295877883099,0.9067342376262476,90.67342376262476
391,0.0003682016666252509,0.03682016666252509,0.9071024392928728,90.71024392928729
392,0.00036625080948190543,0.036625080948190544,0.9074686901023548,90.74686901023547
393,0.0003662070180252783,0.03662070180252783,0.90783489712038,90.783489712038
394,0.00036462894743416875,0.03646289474341687,0.9081995260678142,90.81995260678141
395,0.0003643530345594388,0.03643530345594388,0.9085638791023736,90.85638791023736
396,0.0003624651789551739,0.03624651789551739,0.9089263442813288,90.89263442813288
397,0.00036180469533608593,0.036180469533608595,0.9092881489766649,90.92881489766648
398,0.00036082026341203516,0.03608202634120351,0.9096489692400769,90.96489692400769
399,0.00035994129424671794,0.03599412942467179,0.9100089105343236,91.00089105343237
400,0.00035923758439426946,0.035923758439426946,0.9103681481187179,91.03681481187179
401,0.00035719215361017313,0.03571921536101731,0.9107253402723281,91.0725340272328
402,0.00035684374558594885,0.035684374558594883,0.9110821840179141,91.1082184017914
403,0.00035611016258565905,0.03561101625856591,0.9114382941804997,91.14382941804998
404,0.0003550917038883706,0.03550917038883706,0.9117933858843881,91.17933858843881
405,0.0003542252801459238,0.035422528014592385,0.912147611164534,91.2147611164534
406,0.00035396938301505716,0.03539693830150571,0.912501580547549,91.2501580547549
